employeeid,year,state,sales,wisconsin
2828,2017,"Wisconsin",4660,1
2829,2017,"Michigan",1153,0
2830,2017,"Michigan",2532,0
2831,2016,"Wisconsin",1648,1
2832,2017,"Wisconsin",5129,1
2833,2017,"Michigan",4009,0
2834,2016,"Wisconsin",4795,1
2835,2017,"Michigan",2311,0
2836,2016,"Wisconsin",1143,1
2837,2016,"Michigan",1841,0
2838,2017,"Michigan",2368,0
2839,2016,"Wisconsin",4851,1
2840,2017,"Wisconsin",1999,1
2841,2016,"Michigan",3108,0
2842,2017,"Wisconsin",3341,1
2843,2016,"Michigan",3973,0
2844,2017,"Michigan",2901,0
2845,2017,"Wisconsin",3526,1
2846,2017,"Wisconsin",3380,1
2847,2016,"Wisconsin",3995,1
2848,2017,"Wisconsin",5268,1
2849,2016,"Michigan",3152,0
2850,2017,"Michigan",3413,0
2851,2017,"Michigan",3322,0
2852,2016,"Wisconsin",3943,1
2853,2017,"Wisconsin",1549,1
2854,2016,"Wisconsin",4973,1
2855,2016,"Michigan",3986,0
2856,2017,"Michigan",4807,0
2857,2017,"Wisconsin",4135,1
2858,2017,"Wisconsin",5131,1
2859,2017,"Wisconsin",1915,1
2860,2017,"Michigan",3470,0
2861,2017,"Wisconsin",1723,1
2862,2016,"Wisconsin",3737,1
2863,2017,"Michigan",1222,0
2864,2016,"Michigan",3169,0
2865,2017,"Wisconsin",5252,1
2866,2017,"Wisconsin",2617,1
2867,2017,"Michigan",4504,0
2868,2016,"Michigan",3981,0
2869,2017,"Michigan",1807,0
2870,2016,"Wisconsin",4198,1
2871,2016,"Michigan",4443,0
2872,2017,"Michigan",3955,0
2873,2016,"Michigan",2651,0
2874,2016,"Wisconsin",1334,1
2875,2017,"Michigan",2447,0
2876,2016,"Michigan",2633,0
2877,2016,"Wisconsin",3220,1
2878,2017,"Michigan",4659,0
2879,2017,"Michigan",2353,0
2880,2017,"Wisconsin",2128,1
2881,2017,"Wisconsin",3019,1
2882,2016,"Wisconsin",3567,1
2883,2017,"Wisconsin",3920,1
2884,2017,"Michigan",2805,0
2885,2017,"Wisconsin",2925,1
2886,2016,"Wisconsin",4637,1
2887,2017,"Wisconsin",2548,1
2888,2016,"Michigan",2475,0
2889,2016,"Wisconsin",2190,1
2890,2017,"Wisconsin",4196,1
2891,2017,"Wisconsin",4154,1
2892,2016,"Michigan",1786,0
2893,2017,"Wisconsin",4890,1
2894,2017,"Michigan",3941,0
2895,2017,"Wisconsin",1970,1
2896,2017,"Wisconsin",2270,1
2897,2016,"Michigan",1718,0
2898,2016,"Michigan",2714,0
2899,2016,"Wisconsin",4704,1
2900,2017,"Wisconsin",4024,1
2901,2016,"Michigan",3079,0
2902,2017,"Wisconsin",3812,1
2903,2017,"Michigan",3754,0
2904,2016,"Wisconsin",3334,1
2905,2016,"Michigan",1520,0
2906,2017,"Wisconsin",3766,1
2907,2017,"Michigan",3576,0
2908,2017,"Wisconsin",2648,1
2909,2017,"Wisconsin",1769,1
2910,2017,"Michigan",3890,0
2911,2017,"Michigan",4884,0
2912,2017,"Michigan",2272,0
2913,2017,"Wisconsin",3793,1
2914,2017,"Wisconsin",4700,1
2915,2016,"Michigan",1524,0
2916,2017,"Michigan",3599,0
2917,2016,"Wisconsin",2258,1
2918,2017,"Michigan",5038,0
2919,2017,"Michigan",1606,0
2920,2016,"Wisconsin",2601,1
2921,2017,"Wisconsin",3348,1
2922,2016,"Michigan",2773,0
2923,2017,"Wisconsin",5203,1
2924,2016,"Michigan",4483,0
2925,2017,"Wisconsin",4162,1
2926,2017,"Wisconsin",3914,1
2927,2016,"Michigan",2207,0
2928,2017,"Michigan",3580,0
2929,2016,"Michigan",1393,0
2930,2017,"Wisconsin",3896,1
2931,2017,"Wisconsin",4941,1
2932,2016,"Michigan",4678,0
2933,2016,"Michigan",1793,0
2934,2017,"Michigan",4956,0
2935,2016,"Michigan",2458,0
2936,2017,"Wisconsin",3460,1
2937,2017,"Michigan",2359,0
2938,2017,"Michigan",4951,0
2939,2017,"Michigan",1211,0
2940,2017,"Michigan",4565,0
2941,2017,"Wisconsin",5074,1
2942,2017,"Wisconsin",2963,1
2943,2016,"Michigan",2055,0
2944,2017,"Michigan",2011,0
2945,2017,"Michigan",2425,0
2946,2017,"Wisconsin",1675,1
2947,2016,"Wisconsin",1258,1
2948,2016,"Michigan",2926,0
2949,2017,"Wisconsin",3976,1
2950,2017,"Michigan",3223,0
2951,2017,"Wisconsin",1552,1
2952,2016,"Wisconsin",2189,1
2953,2016,"Wisconsin",4740,1
2954,2017,"Michigan",3287,0
2955,2017,"Wisconsin",2987,1
2956,2017,"Wisconsin",5467,1
2957,2017,"Michigan",3847,0
2958,2017,"Michigan",3300,0
2959,2017,"Michigan",4093,0
2960,2016,"Wisconsin",1532,1
2961,2017,"Wisconsin",5045,1
2962,2016,"Wisconsin",4466,1
2963,2016,"Michigan",1731,0
2964,2016,"Michigan",1695,0
2965,2017,"Michigan",4072,0
2966,2017,"Wisconsin",2533,1
2967,2016,"Michigan",3583,0
2968,2017,"Michigan",1763,0
2969,2017,"Wisconsin",3149,1
2970,2016,"Michigan",2573,0
2971,2017,"Wisconsin",4168,1
2972,2016,"Wisconsin",4185,1
2973,2016,"Wisconsin",1830,1
2974,2016,"Michigan",4555,0
2975,2017,"Michigan",4055,0
2976,2017,"Wisconsin",2742,1
2977,2017,"Wisconsin",2162,1
2978,2017,"Michigan",1594,0
2979,2016,"Michigan",2128,0
2980,2017,"Michigan",3400,0
2981,2016,"Michigan",1804,0
2982,2016,"Wisconsin",1224,1
2983,2016,"Wisconsin",3338,1
2984,2016,"Michigan",3239,0
2985,2016,"Wisconsin",3293,1
2986,2017,"Michigan",2290,0
2987,2017,"Michigan",1268,0
2988,2016,"Wisconsin",2241,1
2989,2017,"Wisconsin",3545,1
2990,2017,"Wisconsin",4750,1
2991,2016,"Wisconsin",2502,1
2992,2016,"Michigan",2772,0
2993,2016,"Michigan",2763,0
2994,2017,"Wisconsin",2723,1
2995,2017,"Wisconsin",4223,1
2996,2016,"Michigan",4760,0
2997,2017,"Michigan",4419,0
2998,2016,"Wisconsin",4081,1
2999,2016,"Wisconsin",2061,1
3000,2017,"Wisconsin",4055,1
3001,2016,"Wisconsin",1891,1
3002,2017,"Michigan",2846,0
3003,2017,"Wisconsin",3898,1
3004,2017,"Wisconsin",4793,1
3005,2016,"Michigan",2693,0
3006,2017,"Michigan",3157,0
3007,2017,"Wisconsin",4402,1
3008,2017,"Wisconsin",1681,1
3009,2016,"Michigan",4258,0
3010,2016,"Wisconsin",3188,1
3011,2016,"Wisconsin",1415,1
3012,2016,"Wisconsin",1388,1
3013,2016,"Wisconsin",4181,1
3014,2017,"Michigan",4876,0
3015,2016,"Wisconsin",2472,1
3016,2016,"Michigan",3721,0
3017,2016,"Wisconsin",3484,1
3018,2017,"Michigan",1591,0
3019,2017,"Wisconsin",2576,1
3020,2016,"Wisconsin",3700,1
3021,2017,"Michigan",2862,0
3022,2017,"Wisconsin",4434,1
3023,2017,"Michigan",2238,0
3024,2016,"Wisconsin",3651,1
3025,2017,"Wisconsin",5282,1
3026,2016,"Wisconsin",3122,1
3027,2016,"Michigan",1793,0
3028,2016,"Michigan",1212,0
3029,2016,"Wisconsin",1188,1
3030,2017,"Wisconsin",2075,1
3031,2017,"Michigan",4010,0
3032,2016,"Michigan",3979,0
3033,2017,"Wisconsin",3751,1
3034,2016,"Wisconsin",2193,1
3035,2017,"Wisconsin",4381,1
3036,2017,"Wisconsin",4582,1
3037,2017,"Wisconsin",3938,1
3038,2016,"Michigan",3723,0
3039,2016,"Michigan",4175,0
3040,2016,"Wisconsin",4097,1
3041,2017,"Wisconsin",5241,1
3042,2016,"Wisconsin",4623,1
3043,2016,"Michigan",4667,0
3044,2016,"Wisconsin",2394,1
3045,2016,"Michigan",3126,0
3046,2017,"Michigan",3402,0
3047,2016,"Michigan",4896,0
3048,2016,"Wisconsin",4772,1
3049,2016,"Michigan",4345,0
3050,2016,"Michigan",1496,0
3051,2016,"Michigan",2182,0
3052,2017,"Michigan",4077,0
3053,2017,"Michigan",1108,0
3054,2017,"Michigan",1495,0
3055,2016,"Michigan",4721,0
3056,2016,"Wisconsin",4238,1
3057,2016,"Michigan",5079,0
3058,2017,"Wisconsin",4621,1
3059,2016,"Michigan",3676,0
3060,2017,"Michigan",1535,0
3061,2017,"Wisconsin",4178,1
3062,2017,"Michigan",5041,0
3063,2017,"Wisconsin",1838,1
3064,2017,"Michigan",4000,0
3065,2016,"Michigan",2452,0
3066,2017,"Wisconsin",4966,1
3067,2017,"Michigan",3318,0
3068,2017,"Wisconsin",1790,1
3069,2016,"Michigan",4489,0
3070,2016,"Michigan",1886,0
3071,2016,"Wisconsin",1699,1
3072,2016,"Michigan",1109,0
3073,2016,"Michigan",4396,0
3074,2017,"Wisconsin",3392,1
3075,2017,"Michigan",4953,0
3076,2017,"Wisconsin",2281,1
3077,2016,"Wisconsin",2687,1
3078,2017,"Michigan",4885,0
3079,2017,"Michigan",2713,0
3080,2017,"Michigan",4555,0
3081,2017,"Michigan",4834,0
3082,2017,"Michigan",1140,0
3083,2017,"Michigan",1555,0
3084,2016,"Wisconsin",3751,1
3085,2016,"Wisconsin",1830,1
3086,2017,"Michigan",2327,0
3087,2016,"Wisconsin",1084,1
3088,2017,"Wisconsin",4510,1
3089,2016,"Wisconsin",2422,1
3090,2017,"Wisconsin",5149,1
3091,2017,"Wisconsin",3987,1
3092,2016,"Wisconsin",3584,1
3093,2017,"Wisconsin",4463,1
3094,2017,"Michigan",1573,0
3095,2016,"Michigan",1701,0
3096,2017,"Michigan",1724,0
3097,2016,"Wisconsin",4639,1
3098,2016,"Michigan",4990,0
3099,2016,"Wisconsin",1385,1
3100,2017,"Michigan",1154,0
3101,2016,"Michigan",3899,0
3102,2017,"Wisconsin",4804,1
3103,2016,"Wisconsin",2876,1
3104,2016,"Wisconsin",2035,1
3105,2016,"Michigan",2851,0
3106,2016,"Wisconsin",4087,1
3107,2016,"Wisconsin",2074,1
3108,2016,"Wisconsin",2946,1
3109,2017,"Wisconsin",3084,1
3110,2017,"Michigan",3422,0
3111,2016,"Michigan",3007,0
3112,2016,"Michigan",4907,0
3113,2016,"Wisconsin",3385,1
3114,2017,"Michigan",1145,0
3115,2017,"Michigan",4985,0
3116,2016,"Wisconsin",4111,1
3117,2016,"Michigan",4080,0
3118,2016,"Michigan",3632,0
3119,2017,"Wisconsin",3052,1
3120,2016,"Michigan",4050,0
3121,2016,"Wisconsin",2093,1
3122,2016,"Michigan",2136,0
3123,2017,"Michigan",3264,0
3124,2016,"Michigan",3865,0
3125,2017,"Wisconsin",5046,1
3126,2017,"Michigan",2961,0
3127,2016,"Michigan",3812,0
3128,2017,"Michigan",1623,0
3129,2017,"Michigan",4109,0
3130,2016,"Michigan",2564,0
3131,2016,"Wisconsin",1449,1
3132,2017,"Michigan",3789,0
3133,2016,"Michigan",4961,0
3134,2016,"Michigan",1860,0
3135,2016,"Wisconsin",1740,1
3136,2016,"Wisconsin",3197,1
3137,2017,"Wisconsin",4538,1
3138,2016,"Michigan",1796,0
3139,2016,"Wisconsin",1494,1
3140,2017,"Wisconsin",2813,1
3141,2016,"Michigan",1103,0
3142,2016,"Wisconsin",2564,1
3143,2017,"Michigan",3365,0
3144,2017,"Wisconsin",4564,1
3145,2017,"Michigan",2550,0
3146,2017,"Wisconsin",3228,1
3147,2017,"Michigan",3313,0
3148,2017,"Wisconsin",3758,1
3149,2016,"Michigan",3461,0
3150,2016,"Wisconsin",4474,1
3151,2017,"Wisconsin",2626,1
3152,2017,"Michigan",1405,0
3153,2016,"Michigan",2262,0
3154,2017,"Wisconsin",2963,1
3155,2017,"Michigan",1341,0
3156,2016,"Michigan",5005,0
3157,2017,"Wisconsin",2289,1
3158,2017,"Michigan",2599,0
3159,2016,"Wisconsin",2016,1
3160,2017,"Michigan",1850,0
3161,2017,"Wisconsin",3220,1
3162,2017,"Michigan",3445,0
3163,2016,"Wisconsin",1549,1
3164,2016,"Wisconsin",2666,1
3165,2017,"Michigan",3211,0
3166,2017,"Michigan",1880,0
3167,2017,"Wisconsin",5004,1
3168,2017,"Wisconsin",5110,1
3169,2016,"Michigan",3131,0
3170,2017,"Michigan",1722,0
3171,2017,"Michigan",3931,0
3172,2016,"Michigan",1635,0
3173,2017,"Michigan",4449,0
3174,2017,"Michigan",2948,0
3175,2017,"Michigan",4017,0
3176,2017,"Wisconsin",3869,1
3177,2016,"Michigan",1751,0
3178,2017,"Wisconsin",5460,1
3179,2016,"Wisconsin",3894,1
3180,2017,"Michigan",1597,0
3181,2017,"Wisconsin",4817,1
3182,2016,"Michigan",2528,0
3183,2016,"Wisconsin",4848,1
3184,2017,"Wisconsin",4389,1
3185,2017,"Michigan",2079,0
3186,2017,"Wisconsin",2435,1
3187,2016,"Wisconsin",2162,1
3188,2017,"Wisconsin",3311,1
3189,2017,"Wisconsin",5261,1
3190,2017,"Michigan",1167,0
3191,2016,"Wisconsin",3343,1
3192,2016,"Michigan",2632,0
3193,2017,"Wisconsin",3220,1
3194,2017,"Wisconsin",2132,1
3195,2016,"Michigan",2339,0
3196,2017,"Michigan",1490,0
3197,2016,"Wisconsin",1552,1
3198,2016,"Wisconsin",3379,1
3199,2016,"Wisconsin",4813,1
3200,2016,"Michigan",2065,0
3201,2017,"Wisconsin",4859,1
3202,2016,"Michigan",1970,0
3203,2016,"Wisconsin",4864,1
3204,2017,"Michigan",1875,0
3205,2017,"Michigan",1811,0
3206,2016,"Michigan",1183,0
3207,2017,"Michigan",3752,0
3208,2017,"Michigan",4469,0
3209,2017,"Michigan",2597,0
3210,2016,"Wisconsin",1010,1
3211,2017,"Michigan",2733,0
3212,2017,"Wisconsin",1849,1
3213,2016,"Wisconsin",4424,1
3214,2016,"Wisconsin",4756,1
3215,2016,"Michigan",4758,0
3216,2016,"Michigan",3332,0
3217,2017,"Michigan",1313,0
3218,2017,"Wisconsin",5408,1
3219,2017,"Michigan",1277,0
3220,2016,"Wisconsin",2043,1
3221,2016,"Michigan",1583,0
3222,2016,"Michigan",3734,0
3223,2017,"Wisconsin",5269,1
3224,2016,"Michigan",1215,0
3225,2016,"Michigan",4507,0
3226,2016,"Wisconsin",2609,1
3227,2017,"Wisconsin",2039,1
3228,2016,"Michigan",2388,0
3229,2016,"Wisconsin",4019,1
3230,2017,"Wisconsin",2345,1
3231,2017,"Michigan",3412,0
3232,2017,"Michigan",3914,0
3233,2017,"Michigan",2061,0
3234,2016,"Wisconsin",4676,1
3235,2017,"Wisconsin",3553,1
3236,2016,"Wisconsin",3339,1
3237,2017,"Michigan",3628,0
3238,2017,"Wisconsin",1911,1
3239,2016,"Michigan",4890,0
3240,2016,"Wisconsin",1072,1
3241,2017,"Michigan",2777,0
3242,2016,"Wisconsin",3034,1
3243,2016,"Michigan",1732,0
3244,2017,"Michigan",1788,0
3245,2016,"Michigan",1196,0
3246,2017,"Michigan",2356,0
3247,2017,"Michigan",3468,0
3248,2017,"Michigan",2572,0
3249,2017,"Michigan",3044,0
3250,2017,"Michigan",3354,0
3251,2016,"Michigan",1151,0
3252,2017,"Wisconsin",2971,1
3253,2016,"Michigan",4459,0
3254,2016,"Wisconsin",1569,1
3255,2017,"Michigan",4425,0
3256,2016,"Michigan",3766,0
3257,2016,"Wisconsin",2974,1
3258,2016,"Wisconsin",1557,1
3259,2017,"Wisconsin",3717,1
3260,2017,"Michigan",3338,0
3261,2017,"Wisconsin",2390,1
3262,2016,"Michigan",2292,0
3263,2016,"Michigan",4070,0
3264,2017,"Michigan",2642,0
3265,2017,"Michigan",1224,0
3266,2017,"Michigan",3212,0
3267,2016,"Wisconsin",1475,1
3268,2017,"Michigan",3378,0
3269,2017,"Wisconsin",2671,1
3270,2016,"Wisconsin",2313,1
3271,2016,"Michigan",1313,0
3272,2017,"Michigan",1552,0
3273,2017,"Michigan",2378,0
3274,2017,"Michigan",2326,0
3275,2016,"Michigan",1739,0
3276,2017,"Michigan",3144,0
3277,2017,"Michigan",4397,0
3278,2016,"Michigan",4712,0
3279,2017,"Wisconsin",2666,1
3280,2016,"Wisconsin",3649,1
3281,2016,"Wisconsin",4051,1
3282,2016,"Wisconsin",3879,1
3283,2017,"Wisconsin",1908,1
3284,2016,"Michigan",4453,0
3285,2016,"Michigan",2732,0
3286,2017,"Wisconsin",4685,1
3287,2016,"Wisconsin",1003,1
3288,2016,"Michigan",2608,0
3289,2016,"Wisconsin",2354,1
3290,2016,"Michigan",3413,0
3291,2016,"Michigan",1882,0
3292,2016,"Wisconsin",2524,1
3293,2016,"Wisconsin",3052,1
3294,2016,"Michigan",1861,0
3295,2017,"Wisconsin",4136,1
3296,2016,"Wisconsin",3036,1
3297,2016,"Michigan",2124,0
3298,2017,"Michigan",2951,0
3299,2017,"Wisconsin",2225,1
3300,2017,"Wisconsin",4614,1
3301,2017,"Michigan",2040,0
3302,2016,"Wisconsin",4409,1
3303,2016,"Wisconsin",2230,1
3304,2017,"Wisconsin",5261,1
3305,2016,"Wisconsin",4254,1
3306,2016,"Wisconsin",1425,1
3307,2016,"Michigan",3018,0
3308,2016,"Wisconsin",3246,1
3309,2016,"Wisconsin",4677,1
3310,2017,"Michigan",3275,0
3311,2017,"Wisconsin",3904,1
3312,2016,"Wisconsin",4182,1
3313,2017,"Michigan",2782,0
3314,2017,"Michigan",1649,0
3315,2016,"Michigan",3363,0
3316,2016,"Michigan",4414,0
3317,2017,"Michigan",3077,0
3318,2017,"Wisconsin",2468,1
3319,2017,"Michigan",3047,0
3320,2017,"Michigan",2287,0
3321,2016,"Michigan",2746,0
3322,2017,"Michigan",3432,0
3323,2017,"Michigan",3033,0
3324,2017,"Wisconsin",4381,1
3325,2017,"Michigan",2712,0
3326,2016,"Michigan",2055,0
3327,2016,"Michigan",1934,0
3328,2017,"Michigan",3138,0
3329,2017,"Michigan",4264,0
3330,2016,"Wisconsin",2386,1
3331,2016,"Michigan",1916,0
3332,2016,"Wisconsin",3363,1
3333,2016,"Wisconsin",2303,1
3334,2017,"Wisconsin",2366,1
3335,2016,"Wisconsin",3448,1
3336,2017,"Michigan",3419,0
3337,2016,"Wisconsin",2495,1
3338,2016,"Michigan",4227,0
3339,2016,"Michigan",3750,0
3340,2017,"Michigan",2518,0
3341,2017,"Michigan",2112,0
3342,2016,"Michigan",1895,0
3343,2016,"Wisconsin",2513,1
3344,2017,"Wisconsin",2866,1
3345,2016,"Wisconsin",4056,1
3346,2017,"Michigan",2904,0
3347,2016,"Michigan",1745,0
3348,2016,"Wisconsin",2684,1
3349,2017,"Michigan",1444,0
3350,2017,"Michigan",4289,0
3351,2017,"Wisconsin",2873,1
3352,2016,"Michigan",3667,0
3353,2016,"Michigan",4673,0
3354,2017,"Wisconsin",5140,1
3355,2016,"Wisconsin",1238,1
3356,2017,"Michigan",4220,0
3357,2016,"Wisconsin",3185,1
3358,2017,"Michigan",1916,0
3359,2016,"Michigan",3724,0
3360,2016,"Wisconsin",2535,1
3361,2016,"Wisconsin",4634,1
3362,2016,"Michigan",2620,0
3363,2016,"Michigan",3974,0
3364,2017,"Michigan",2728,0
3365,2017,"Michigan",4555,0
3366,2017,"Wisconsin",4309,1
3367,2017,"Wisconsin",4861,1
3368,2016,"Michigan",2414,0
3369,2016,"Wisconsin",1617,1
3370,2017,"Michigan",4644,0
3371,2017,"Michigan",3587,0
3372,2016,"Wisconsin",4041,1
3373,2016,"Wisconsin",3812,1
3374,2017,"Michigan",1303,0
3375,2017,"Michigan",4781,0
3376,2017,"Wisconsin",4677,1
3377,2017,"Wisconsin",4169,1
3378,2017,"Wisconsin",5172,1
3379,2017,"Wisconsin",4041,1
3380,2016,"Wisconsin",4634,1
3381,2016,"Wisconsin",4823,1
3382,2017,"Wisconsin",4466,1
3383,2016,"Michigan",1565,0
3384,2016,"Michigan",2911,0
3385,2017,"Wisconsin",3842,1
3386,2016,"Michigan",1371,0
3387,2016,"Michigan",5058,0
3388,2016,"Michigan",4567,0
3389,2016,"Wisconsin",1219,1
3390,2016,"Wisconsin",1037,1
3391,2016,"Michigan",2341,0
3392,2016,"Wisconsin",4324,1
3393,2017,"Michigan",1717,0
3394,2016,"Michigan",1773,0
3395,2017,"Michigan",1122,0
3396,2016,"Wisconsin",2017,1
3397,2016,"Michigan",2292,0
3398,2016,"Wisconsin",4819,1
3399,2017,"Michigan",4565,0
3400,2016,"Wisconsin",1242,1
3401,2017,"Michigan",2651,0
3402,2017,"Wisconsin",3671,1
3403,2016,"Michigan",1757,0
3404,2017,"Michigan",2206,0
3405,2017,"Wisconsin",2150,1
3406,2016,"Wisconsin",1538,1
3407,2017,"Wisconsin",1777,1
3408,2017,"Wisconsin",5399,1
3409,2016,"Wisconsin",1688,1
3410,2017,"Wisconsin",1608,1
3411,2016,"Michigan",3847,0
3412,2016,"Wisconsin",2607,1
3413,2016,"Michigan",2380,0
3414,2016,"Michigan",4519,0
3415,2017,"Michigan",5037,0
3416,2016,"Michigan",1877,0
3417,2016,"Michigan",2706,0
3418,2017,"Michigan",3789,0
3419,2016,"Wisconsin",2882,1
3420,2017,"Wisconsin",4937,1
3421,2016,"Wisconsin",1957,1
3422,2016,"Michigan",2521,0
3423,2016,"Michigan",3835,0
3424,2017,"Wisconsin",2082,1
3425,2017,"Michigan",2330,0
3426,2017,"Wisconsin",4776,1
3427,2016,"Michigan",2882,0
3428,2016,"Michigan",1788,0
3429,2016,"Michigan",1968,0
3430,2016,"Wisconsin",4720,1
3431,2016,"Michigan",1661,0
3432,2016,"Wisconsin",1311,1
3433,2017,"Michigan",3605,0
3434,2017,"Michigan",4189,0
3435,2016,"Michigan",4802,0
3436,2016,"Michigan",2172,0
3437,2016,"Wisconsin",4534,1
3438,2016,"Wisconsin",1270,1
3439,2016,"Wisconsin",1917,1
3440,2016,"Wisconsin",4694,1
3441,2016,"Michigan",4254,0
3442,2016,"Wisconsin",4707,1
3443,2017,"Michigan",1484,0
3444,2017,"Michigan",1171,0
3445,2016,"Wisconsin",4920,1
3446,2016,"Michigan",1899,0
3447,2016,"Michigan",2791,0
3448,2016,"Wisconsin",3282,1
3449,2017,"Wisconsin",1699,1
3450,2016,"Michigan",1868,0
3451,2017,"Wisconsin",2234,1
3452,2016,"Michigan",4357,0
3453,2017,"Michigan",3362,0
3454,2016,"Wisconsin",4264,1
3455,2016,"Michigan",1534,0
3456,2016,"Michigan",4993,0
3457,2016,"Wisconsin",2963,1
3458,2017,"Wisconsin",1852,1
3459,2016,"Michigan",4974,0
3460,2017,"Michigan",2584,0
3461,2016,"Wisconsin",2798,1
3462,2016,"Michigan",3521,0
3463,2017,"Wisconsin",4980,1
3464,2016,"Wisconsin",3589,1
3465,2017,"Michigan",4283,0
3466,2017,"Michigan",4918,0
3467,2017,"Michigan",1356,0
3468,2017,"Wisconsin",2821,1
3469,2017,"Michigan",1993,0
3470,2017,"Wisconsin",4262,1
3471,2017,"Wisconsin",3391,1
3472,2016,"Wisconsin",2281,1
3473,2016,"Michigan",1408,0
3474,2016,"Wisconsin",3249,1
3475,2017,"Wisconsin",4926,1
3476,2016,"Wisconsin",3719,1
3477,2016,"Michigan",2777,0
3478,2017,"Wisconsin",3221,1
3479,2016,"Wisconsin",4136,1
3480,2017,"Michigan",3514,0
3481,2017,"Wisconsin",5278,1
3482,2016,"Michigan",2204,0
3483,2017,"Wisconsin",4677,1
3484,2017,"Michigan",1177,0
3485,2016,"Michigan",2223,0
3486,2017,"Wisconsin",3037,1
3487,2017,"Wisconsin",4386,1
3488,2017,"Michigan",2281,0
3489,2017,"Michigan",2831,0
3490,2016,"Michigan",3046,0
3491,2017,"Michigan",1979,0
3492,2016,"Michigan",1581,0
3493,2016,"Wisconsin",4372,1
3494,2016,"Wisconsin",4878,1
3495,2017,"Michigan",3456,0
3496,2016,"Wisconsin",4937,1
3497,2017,"Wisconsin",3885,1
3498,2016,"Michigan",4641,0
3499,2017,"Wisconsin",2222,1
3500,2017,"Wisconsin",4072,1
3501,2016,"Wisconsin",1115,1
3502,2017,"Michigan",1632,0
3503,2016,"Wisconsin",1327,1
3504,2017,"Wisconsin",2404,1
3505,2017,"Wisconsin",2839,1
3506,2016,"Wisconsin",3945,1
3507,2016,"Michigan",1978,0
3508,2017,"Michigan",2242,0
3509,2016,"Wisconsin",2264,1
3510,2016,"Wisconsin",2392,1
3511,2017,"Michigan",2832,0
3512,2016,"Michigan",3733,0
3513,2016,"Michigan",2495,0
3514,2016,"Michigan",3185,0
3515,2017,"Wisconsin",1798,1
3516,2017,"Michigan",4851,0
3517,2017,"Wisconsin",2053,1
3518,2017,"Michigan",2101,0
3519,2016,"Wisconsin",4914,1
3520,2016,"Wisconsin",2148,1
3521,2016,"Wisconsin",4553,1
3522,2016,"Michigan",3973,0
3523,2017,"Wisconsin",3595,1
3524,2017,"Michigan",4728,0
3525,2016,"Michigan",1610,0
3526,2016,"Michigan",4179,0
3527,2016,"Wisconsin",1842,1
3528,2016,"Michigan",3593,0
3529,2017,"Michigan",4254,0
3530,2016,"Michigan",3216,0
3531,2017,"Wisconsin",3814,1
3532,2017,"Wisconsin",5297,1
3533,2017,"Michigan",5074,0
3534,2016,"Wisconsin",2643,1
3535,2016,"Wisconsin",2900,1
3536,2016,"Wisconsin",3941,1
3537,2017,"Wisconsin",2971,1
3538,2017,"Michigan",3759,0
3539,2017,"Wisconsin",4744,1
3540,2016,"Michigan",4463,0
3541,2016,"Wisconsin",1058,1
3542,2016,"Wisconsin",3313,1
3543,2017,"Michigan",1102,0
3544,2016,"Michigan",2311,0
3545,2016,"Wisconsin",4505,1
3546,2017,"Michigan",2916,0
3547,2016,"Wisconsin",4852,1
3548,2016,"Michigan",2643,0
3549,2017,"Wisconsin",1885,1
3550,2017,"Michigan",1378,0
3551,2016,"Michigan",4112,0
3552,2017,"Michigan",4285,0
3553,2016,"Michigan",3497,0
3554,2017,"Wisconsin",2062,1
3555,2016,"Michigan",1211,0
3556,2016,"Wisconsin",4451,1
3557,2017,"Wisconsin",3985,1
3558,2016,"Wisconsin",2928,1
3559,2017,"Wisconsin",4940,1
3560,2016,"Wisconsin",2212,1
3561,2017,"Wisconsin",3902,1
3562,2016,"Michigan",1124,0
3563,2017,"Wisconsin",1670,1
3564,2017,"Wisconsin",3397,1
3565,2017,"Michigan",3658,0
3566,2017,"Wisconsin",3522,1
3567,2017,"Wisconsin",5231,1
3568,2017,"Wisconsin",2385,1
3569,2017,"Michigan",2447,0
3570,2016,"Wisconsin",1681,1
3571,2016,"Wisconsin",2297,1
3572,2017,"Wisconsin",1830,1
3573,2017,"Wisconsin",5305,1
3574,2016,"Michigan",3156,0
3575,2016,"Wisconsin",1068,1
3576,2017,"Wisconsin",3398,1
3577,2016,"Michigan",2331,0
3578,2016,"Michigan",1425,0
3579,2017,"Michigan",3882,0
3580,2017,"Michigan",1732,0
3581,2016,"Michigan",2141,0
3582,2016,"Wisconsin",3807,1
3583,2016,"Wisconsin",2694,1
3584,2017,"Michigan",3601,0
3585,2016,"Wisconsin",3729,1
3586,2017,"Wisconsin",4703,1
3587,2016,"Michigan",1170,0
3588,2017,"Michigan",3194,0
3589,2017,"Wisconsin",2232,1
3590,2016,"Wisconsin",1132,1
3591,2017,"Michigan",2138,0
3592,2017,"Wisconsin",3430,1
3593,2016,"Wisconsin",3439,1
3594,2016,"Michigan",2731,0
3595,2016,"Michigan",2662,0
3596,2016,"Wisconsin",1106,1
3597,2016,"Michigan",3130,0
3598,2016,"Michigan",2378,0
3599,2016,"Michigan",1567,0
3600,2017,"Michigan",3188,0
3601,2017,"Michigan",1223,0
3602,2017,"Michigan",3456,0
3603,2016,"Wisconsin",3396,1
3604,2017,"Michigan",1849,0
3605,2016,"Michigan",3946,0
